trip_id,drone_id,time_seconds,phase,lon,lat,alt_m,distance_3d_km,terrain_obstructed,fspl_db,obstruction_loss_db,path_loss_db,bidirectional_loss_limit_db,margin_db,available
Q2-010,U08,3424.6775058328994,descent,109.2308517,23.0085095,188.41549682617133,0.040715496826171343,False,72.2494196060261,0.0,72.2494196060261,122.0,49.750580393973905,True
Q2-010,U08,3429.6775058328994,descent,109.2308517,23.0085095,178.41549682617128,0.03071549682617129,False,69.80137572359615,0.0,69.80137572359615,122.0,52.19862427640385,True
Q2-010,U08,3434.6775058328994,descent,109.2308517,23.0085095,168.41549682617125,0.02071549682617126,False,66.38013190579571,0.0,66.38013190579571,122.0,55.61986809420429,True
Q2-010,U08,3439.6775058328994,descent,109.2308517,23.0085095,158.41549682617125,0.010715496826171261,False,60.65447107415021,0.0,60.65447107415021,122.0,61.34552892584979,True
Q2-010,U08,3444.6775058328994,descent,109.2308517,23.0085095,148.4154968261712,0.0007154968261712043,False,37.14637906702462,0.0,37.14637906702462,122.0,84.85362093297539,True
Q2-010,U08,3449.6775058328994,descent,109.2308517,23.0085095,138.41549682617116,0.009284503173828824,False,59.409398214622534,0.0,59.409398214622534,122.0,62.590601785377466,True
Q2-010,U08,3454.6775058328994,descent,109.2308517,23.0085095,128.41549682617114,0.019284503173828852,True,65.75839392679913,10.0,75.75839392679913,122.0,46.24160607320087,True
Q2-010,U08,3455.035254245985,descent,109.2308517,23.0085095,127.69999999999999,0.02,True,66.07482474751174,10.0,76.07482474751174,122.0,45.92517525248826,True
Q2-011,U08,3935.035254245985,climb,109.2308517,23.0085095,127.7,0.019999999999999987,True,66.07482474751174,10.0,76.07482474751174,122.0,45.92517525248826,True
Q2-011,U08,3940.035254245985,climb,109.2308517,23.0085095,140.20000000000002,0.007499999999999972,False,57.55545010206608,0.0,57.55545010206608,122.0,64.44454989793391,True
Q2-011,U08,3945.035254245985,climb,109.2308517,23.0085095,152.70000000000002,0.005000000000000029,False,54.03362492095255,0.0,54.03362492095255,122.0,67.96637507904745,True
Q2-011,U08,3950.035254245985,climb,109.2308517,23.0085095,165.20000000000002,0.01750000000000003,False,64.91498580795802,0.0,64.91498580795802,122.0,57.08501419204198,True
Q2-011,U08,3955.035254245985,climb,109.2308517,23.0085095,177.70000000000002,0.03000000000000003,False,69.59664992862537,0.0,69.59664992862537,122.0,52.40335007137463,True
Q2-011,U08,3960.035254245985,climb,109.2308517,23.0085095,190.20000000000002,0.04250000000000003,False,72.62200343523835,0.0,72.62200343523835,122.0,49.377996564761645,True
Q2-011,U08,3965.035254245985,climb,109.2308517,23.0085095,202.70000000000002,0.05500000000000003,False,74.861478624117,0.0,74.861478624117,122.0,47.138521375883,True
Q2-011,U08,3970.035254245985,climb,109.2308517,23.0085095,215.20000000000005,0.06750000000000006,False,76.64030029085262,0.0,76.64030029085262,122.0,45.35969970914738,True
